user_id_order,isbn_id,rating,book_title,book_author,year_of_publication,publisher,isbn,user_id
108,1074,0,Wide Sargasso Sea,Jean Rhys,0,Penguin Putnam~trade,140089128,277378
108,1075,0,Whats Bred In the Bone,Robertson Davies,0,Penguin Putnam~mass,140096825,277378
108,1076,0,Reconstruction,Claudia Casper,0,Penguin Putnam~trade,140253874,277378
108,1077,8,"Northanger Abbey, Lady Susan, the Watsons and Sanditon (World's Classics)",Jane Austen,1990,Oxford University Press,192827588,277378
108,1078,7,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,312195516,277378
297,1078,10,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,312195516,277462
298,1078,0,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,312195516,277937
100,1078,0,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,312195516,278137
299,1078,9,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,312195516,278350
108,1079,0,The Catch Trap,Marion Zimmer Bradley,1984,Ballantine Books,345315642,277378
108,1080,0,Missing,Thomas Hauser,1982,Harper Mass Market Paperbacks (Mm),380490986,277378
108,1081,0,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday,385474016,277378
53,1081,0,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday,385474016,278633
108,1082,0,The Reeve's Tale (Sister Frevisse Medieval Mysteries (Paperback)),Margaret Frazer,2000,Prime Crime,425176673,277378
108,1083,0,The Return of the Native (Heinemann Guided Readers),Margaret Tarner,1979,Macmillan Education,435270613,277378
108,1084,0,Name of the Rose-Nla,Umberto Eco,1984,Warner Books,446322180,277378
108,1085,4,A Walk to Remember,Nicholas Sparks,2000,Warner Books,446608955,277378
138,1085,0,A Walk to Remember,Nicholas Sparks,2000,Warner Books,446608955,278188
3,1085,0,A Walk to Remember,Nicholas Sparks,2000,Warner Books,446608955,278418
108,1086,0,Thinner,Stephen King,1985,New Amer Library,451137965,277378
108,1087,0,The Last of the Mohicans (Bantam Classics),James Fenimore Cooper,1981,Bantam Classics,553213296,277378
108,1088,0,Always Coming Home,Ursula K. Le Guin,1993,Spectra Books,553262807,277378
108,1089,0,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,Bantam,553279378,277378
108,1090,0,Acquired Tastes,Peter Mayle,1993,Bantam,553371835,277378
108,1091,0,Providence,Anita Brookner,1984,Academy Chicago Pub,586056572,277378
108,1092,7,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books,670892963,277378
162,1092,0,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books,670892963,277928
108,1093,0,The Passion of Artemisia,Susan Vreeland,2002,Viking Books,670894494,277378
108,1094,0,Fatal Voyage,Kathy Reichs,2002,Pocket,671028375,277378
300,1094,7,Fatal Voyage,Kathy Reichs,2002,Pocket,671028375,278556
108,1095,6,Heat and Dust,Ruth Prawer Jhabvala,1987,Touchstone,671646575,277378
108,1096,0,The Temple of My Familiar,Alice Walker,1990,Pocket,671683993,277378
83,1096,8,The Temple of My Familiar,Alice Walker,1990,Pocket,671683993,278194
102,1096,10,The Temple of My Familiar,Alice Walker,1990,Pocket,671683993,278390
108,1097,0,My Antonia (Vintage Classics),Willa Cather,1994,Vintage Books USA,679741879,277378
108,1098,0,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner,684872153,277378
8,1098,0,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner,684872153,277427
108,1099,0,The Vision of Emma Blau : A Novel,Ursula Hegi,2001,Touchstone,684872730,277378
108,1100,0,The far pavilions,M. M Kaye,1978,Allen Lane,713911131,277378
108,1101,0,"The Cat Who'll Live Forever : The Final Adventures of Norton, the Perfect Cat, and His Imperfect Human",PETER GETHERS,2001,Broadway,767906373,277378
108,1102,0,Bluebeards Egg,Margaret Atwood,0,Bantam Doubleday Dell,770418686,277378
108,1103,0,The Diviners,Laurence,1984,Bantam Books,770420451,277378
108,1104,0,Two solitudes,Hugh MacLennan,1978,Macmillan,770502466,277378
108,1105,0,Why Women Need Chocolate: Eat What You Crave to Look Good &amp; Feel Great,Debra Waterhouse,1996,Hyperion Books,786881348,277378
108,1106,0,The Radiant Way,Margaret Drabble,1995,Ivy Books,804103658,277378
108,1107,0,Russka : The Novel of Russia,EDWARD RUTHERFURD,1992,Ivy Books,804109729,277378
301,1107,0,Russka : The Novel of Russia,EDWARD RUTHERFURD,1992,Ivy Books,804109729,277879
108,1108,4,"People of the Sea (The First North Americans series, Book 5)",W. Michael Gear,1994,Tor Books,812507452,277378
108,1109,5,"People of the Lightning (The First North Americans series, Book 7)",Kathleen O'Neal Gear,1996,Tor Books,812515560,277378
108,1110,4,"People of the Silence (The First North Americans series, Book 8)",Kathleen O'Neal Gear,1997,Tor Books,812515595,277378
108,1111,0,White Smoke: A Novel About the Next Papal Conclave,Andrew M. Greeley,1997,Forge,812590554,277378
108,1112,0,Lesbian Survival Manual,Rhonda Dicksion,1990,Naiad Press,941483711,277378
302,1113,6,Idoru.,William Gibson,1999,Heyne,3453156366,277379
302,1114,0,Das Evangelium nach Jesus Christus.,Jose Saramago,1997,Rowohlt Tb.,3499223066,277379
303,1115,5,The Magic World of the Amazing Randi,James Randi,1989,Adams Media Corporation,1558509828,277380
304,1116,0,Die AuserwÃ?Â¤hlte 1. Die Geheimnisse des Nachtpalais.,Jacqueline Carey,2002,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",342670272X,277388
305,1117,4,A force d'aimer,Barbara Taylor Bradford,1997,LGF,2253141860,277389
306,1118,8,The Cat Who Said Cheese,Lilian Jackson Braun,1996,Putnam Pub Group,399140751,277397
307,1119,0,Bastogne (Romanzi e racconti),Enrico Brizzi,1996,Baldini &amp; Castoldi,8880891766,277400
308,1120,6,Undue Influence,Steven Paul Martini,1995,Jove Books,051511605X,277402
309,1121,0,"Monster Blood II (Goosebumps, No 18)",R. L. Stine,1995,Scholastic,590477404,277405
310,1122,0,The Cassandra Compact: A Covert-One Novel,Robert Ludlum,2001,St. Martin's Press,312253435,277408
92,1123,0,Sweetheart Season (Ballantine Reader's Circle),KAREN JOY FOWLER,1998,Ballantine Books,345416422,277413
311,1124,8,The Infinite Plan: A Novel,Isabel Allende,1993,Harpercollins,60170166,277424
8,1125,0,Vegetarian Times Complete Cookbook,Lucy  Moll,1995,John Wiley &amp; Sons,26217457,277427
8,1126,8,Pioneers,James Fenimore Cooper,1974,Thomson Learning,003008685X,277427
8,1127,0,"Ask for May, Settle for June (A Doonesbury book)",G. B. Trudeau,1982,Henry Holt &amp; Co,30615321,277427
8,1128,0,On a Wicked Dawn (Cynster Novels),Stephanie Laurens,2002,Avon Books,60002050,277427
8,1129,10,"On Writing Well, 25th Anniversary : The Classic Guide to Writing Nonfiction (On Writing Well)",William Zinsser,2001,HarperResource,60006641,277427
8,1130,0,The World of Jeeves,P.G. Wodehouse,1989,HarperCollins Publishers,60159685,277427
8,1131,0,Finding Moon,Tony Hillerman,1995,Harpercollins,60177721,277427
8,1132,0,"Beauty Fades, Dumb Is Forever: The Making of a Happy Woman",Judy Sheindlin,1999,Cliff Street Books,60192704,277427
8,1133,7,When the Storm Breaks,Heather Lowell,2003,HarperTorch,60542128,277427
8,1134,0,In Country RI,Bobbie Ann Mason,1986,Perennial,60913509,277427
8,1135,0,A Home For The Heart: A Practical Guide to Intimate and Social Relationships,Charlotte Sophia Kasl,1998,Perennial,60929197,277427
8,1136,0,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial,006092988X,277427
8,1137,0,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,60930535,277427
200,1137,0,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,60930535,278144
101,1137,0,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,60930535,278221
8,1138,0,The Unbearable Lightness of Being : A Novel (Perennial Classics),Milan Kundera,1999,Perennial,60932139,277427
8,1139,0,Bel Canto: A Novel,Ann Patchett,2002,Perennial,60934417,277427
298,1139,9,Bel Canto: A Novel,Ann Patchett,2002,Perennial,60934417,277937
8,1140,0,Don't Panic Revised Edition : Taking Control of Anxiety Attacks,R. Reid Wilson,1996,Perennial Currents,60951605,277427
8,1141,0,Crazymaker,Thomas J. O'Donnell,1992,Harper Mass Market Paperbacks,61004251,277427
8,1142,9,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch,61009059,277427
9,1142,8,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch,61009059,278026
8,1143,0,Long Time No See,Susan Isaacs,2002,HarperTorch,61030430,277427
8,1144,0,The Woman's Comfort Book : A Self-Nurturing Guide for Restoring Balance in Your Life,Jennifer Louden,1992,HarperSanFrancisco,62505319,277427
8,1145,8,Inner Bonding: Becoming a Loving Adult to Your Inner Child,Margaret Paul,1992,HarperSanFrancisco,62507109,277427
8,1146,0,"How to Get Happily Published, Fifth Edition : Complete and Candid Guide, A (5th ed)",Judith Appelbaum,1998,HarperResource,62735098,277427
8,1147,0,Dragonwings : Golden Mountain Chronicles: 1903 (Golden Mountain Chronicles),Laurence Yep,1977,HarperTrophy,64400859,277427
8,1148,0,The Secret Garden,Frances Hodgson Burnett,1998,HarperTrophy,006440188X,277427
8,1149,0,New French Self-Taught,Frederick Ernst,1982,Harpercollins,64636143,277427
8,1150,8,Dynamics of Motor-Skill Acquisition,Margaret D. Robb,1972,Prentice Hall,132220598,277427
8,1151,0,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books,140067477,277427
312,1151,0,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books,140067477,75
8,1152,0,Schindler's list,Thomas Keneally,1983,Penguin Books,140067841,277427
8,1153,0,Ceremony (Contemporary American Fiction Series),Leslie Marmon Silko,1988,Penguin Books,140086838,277427
8,1154,0,The Fixer (Penguin Twentieth-Century Classics),Bernard Malamud,1994,Penguin Books,140185151,277427
8,1155,6,Women in Love (Penguin Great Books of the 20th Century),D. H. Lawrence,2000,Penguin Books,140283374,277427
8,1156,8,The Prairie (Penguin Classics),James Fenimore Cooper,1987,Penguin Books,014039026X,277427
8,1157,7,The Pathfinder (Penguin Classic),James Fenimore Cooper,1989,Penguin Books,140390715,277427
8,1158,0,Madame Bovary (Penguin Popular Classics),Gustave Flaubert,1995,Penguin Books Ltd,140621792,277427
8,1159,0,Chocolat,Joanne Harris,2000,Penguin Books,014100018X,277427
8,1160,8,Oliver Twist (Penguin Classics),Charles Dickens,2003,Penguin Books,141439742,277427
8,1161,0,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,142001740,277427
313,1161,8,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,142001740,277803
314,1161,9,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,142001740,277958
315,1161,9,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books,142001740,278541
8,1162,0,AÂ¿da,Leontyne Price,1990,Gulliver Books,015200405X,277427
8,1163,10,The Whale Rider,Witi Ihimaera,2003,Harcourt Paperbacks,152050167,277427
42,1163,10,The Whale Rider,Witi Ihimaera,2003,Harcourt Paperbacks,152050167,278554
8,1164,0,"Consider This, Senora",Harriet Doerr,1994,Harvest Books,156000024,277427
8,1165,0,Nada (Spanish Language Edition),C. Laforet,1958,Oxford University Press,195009428,277427
8,1166,0,New Oxford Annotated Bible: An Ecumenical Study Bible Completely Revised and Enlarged/New Revised Standard Version,Bernhard W. Anderson,1991,Oxford University Press,195283554,277427
8,1167,10,Transitions: Making Sense of Life's Changes,William Bridges,1980,Perseus Books Group,201000822,277427
8,1168,0,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002,Zondervan Publishing Company,310205719,277427
200,1168,0,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002,Zondervan Publishing Company,310205719,278144
8,1169,0,Building a Contagious Church,Mark Mittelberg,2000,Zondervan Publishing Company,310221498,277427
8,1170,0,A Shepherd Looks at the Good Shepherd and His Sheep,Weldon Phillip Keller,1978,Zondervan,310268001,277427
8,1171,0,Millionaire and the Scrublady and Other Parables,William Eleazar Barton,1990,Zondervan,310396514,277427
8,1172,10,"Encyclopedia of Bible Difficulties, An",G. Archer,1982,Zondervan,310435706,277427
8,1173,0,Purpose-DrivenÂ® Life Journal The,Rick Warren,2002,Inspirio,310803063,277427
8,1174,0,The Character of Rain: A Novel,Amelie Nothomb,2003,St. Martin's Press,312302487,277427
8,1175,8,World's End,Joan D. Vinge,1984,Bluejay Books,312944691,277427
8,1176,0,The Best of the Cheapskate Monthly: Simple Tips for Living Lean,Mary Hunt,1993,St. Martin's Press,312950934,277427
8,1177,0,The Trickster,Muriel Gray,1997,Tor Books,312961006,277427
8,1178,0,Denial (Frank Clevenger),Keith Ablow,1998,St. Martin's Paperbacks,312965966,277427
8,1179,0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks,312966091,277427
133,1179,0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks,312966091,278582
8,1180,0,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,St. Martin's Paperbacks,031298328X,277427
8,1181,0,The Cat and the Curmudgeon,Cleveland Amory,1991,"Little, Brown",316037451,277427
8,1182,0,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books,316096199,277427
53,1182,8,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books,316096199,278633
96,1182,0,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books,316096199,243
8,1183,0,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown",316168688,277427
8,1184,0,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books,316284955,277427
316,1184,7,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books,316284955,278798
8,1185,0,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown",316569321,277427
317,1185,7,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown",316569321,278048
318,1185,0,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown",316569321,278202
319,1185,7,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown",316569321,278469
8,1186,0,The Jester,James Patterson,2003,"Little, Brown",316602051,277427
8,1187,8,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books,316776963,277427
96,1187,9,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books,316776963,243
8,1188,0,Naked,David Sedaris,1998,Back Bay Books,316777730,277427
8,1189,0,Bonecrack,Dick Francis,1997,Pan Publishing,330234471,277427
8,1190,0,Shibumi,Trevanian,1980,Not Avail,345285859,277427
8,1191,0,Night Trains,Barbara Wood,1980,Ballantine Books,345288068,277427
8,1192,0,Private Screening,Richard North Patterson,1994,Ballantine Books,345311396,277427
96,1192,0,Private Screening,Richard North Patterson,1994,Ballantine Books,345311396,243
8,1193,0,Killing Orders,Sara Paretsky,1986,Ballantine Books,345327772,277427
8,1194,0,The King's Justice (Histories of King Kelson),Katherine Kurtz,1986,Ballantine Books,345331966,277427
8,1195,0,Escape the Night,Richard North Patterson,1995,Ballantine Books,345334019,277427
8,1196,0,Follow the River,James Alexander Thom,1996,Ballantine Books,345338545,277427
8,1197,0,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey,345339681,277427
320,1197,3,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey,345339681,277744
321,1197,7,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey,345339681,277776
322,1197,0,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey,345339681,277812
8,1198,0,Bitter Medicine,Sara Paretsky,1990,Ballantine Books,345347226,277427
8,1199,0,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,345361792,277427
3,1199,0,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,345361792,278418
8,1200,0,Once upon a Time: A Treasury of Modern Fairy Tales,Lester Del Rey,1991,Del Rey Books,345362632,277427
8,1201,0,Everywoman's Medical Handbook,Miriam Stoppard,1991,Ballantine Books,345373561,277427
8,1202,0,Silent Witness,RICHARD NORTH PATTERSON,1997,Ballantine Books,345404769,277427
8,1203,0,No Safe Place,RICHARD NORTH PATTERSON,1999,Ballantine Books,345404777,277427
8,1204,0,Dark Lady,Richard North Patterson,2000,Ballantine Books,345404785,277427
8,1205,0,Cruel Justice,William Bernhardt,1997,Ballantine Books,345408039,277427
8,1206,0,The Last Don,MARIO PUZO,1997,Ballantine Books,345412214,277427
8,1207,10,The Murder Book,Jonathan Kellerman,2003,Ballantine Books,345413903,277427
8,1208,0,"The Magic Labyrinth (Riverworld Saga, Book 4)",Philip Jose Farmer,1998,Del Rey Books,345419707,277427
8,1209,0,The Dress Lodger (Ballantine Reader's Circle),Sheri Holman,2001,Ballantine Books,345436911,277427
8,1210,0,"Strictly Business (Harlequin Romance, No 2951)",Fern Michaels,1988,Harlequin,373029519,277427
8,1211,0,"No Objections (Harlequin Romance, No 3281)",Kate Denton,1993,Harlequin,373032811,277427
8,1212,0,"Perfect Scoundrel (Back To The Ranch) (Harlequin Romance, No 3305)",Virginia Hart,1994,Harlequin,373033052,277427
3,1212,0,"Perfect Scoundrel (Back To The Ranch) (Harlequin Romance, No 3305)",Virginia Hart,1994,Harlequin,373033052,278418
8,1213,0,Dead Man'S Fingers (Wwl Mystery),Barbara Lee,2000,Worldwide Library,373263694,277427
8,1214,0,Silhouette Spring Fancy (3 Stories in 1 Vol.),Annette Broadrick,1993,Silhouette,373482620,277427
8,1215,0,Stanislaski Sisters,Nora Roberts,2001,Silhouette,373484232,277427
8,1216,0,"Juniper : A Novel (Harlequin Superromance, No 511)",Margot Dalton,1992,Harlequin,373705115,277427
8,1217,0,Middlesex: A Novel,Jeffrey Eugenides,2002,"Farrar, Straus and Giroux",374199698,277427
8,1218,9,Random House Webster's Quotationary,Leonard Roy Frank,2000,Random House Trade,375408886,277427
8,1219,0,The Light of Day,GRAHAM SWIFT,2003,Knopf,375415491,277427
